"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2020-2021";"..";"Artes";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Artes";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Artes";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Artes";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Artes";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Artes";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Lenguas";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Lenguas";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Lenguas";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Lenguas";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Lenguas";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Lenguas";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Lenguas";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Lenguas";"Ambos Sexos";"Rendimiento"
"2022-2023";"89.38";"Humanidades";"Ambos Sexos";"Rendimiento"
"2021-2022";"88.83";"Humanidades";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.47";"Humanidades";"Ambos Sexos";"Rendimiento"
"2019-2020";"91.58";"Humanidades";"Ambos Sexos";"Rendimiento"
"2018-2019";"82.76";"Humanidades";"Ambos Sexos";"Rendimiento"
"2017-2018";"78.73";"Humanidades";"Ambos Sexos";"Rendimiento"
"2016-2017";"81.19";"Humanidades";"Ambos Sexos";"Rendimiento"
"2015-2016";"74.43";"Humanidades";"Ambos Sexos";"Rendimiento"
"2022-2023";"93.57";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2021-2022";"93.24";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2020-2021";"94.73";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2019-2020";"95.78";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2018-2019";"91.78";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2017-2018";"90.57";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2016-2017";"89.61";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2015-2016";"88.97";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Psicología";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Psicología";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Psicología";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Psicología";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Psicología";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Psicología";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Psicología";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Psicología";"Ambos Sexos";"Rendimiento"
"2022-2023";"87.41";"Economía";"Ambos Sexos";"Rendimiento"
"2021-2022";"87.62";"Economía";"Ambos Sexos";"Rendimiento"
"2020-2021";"90.32";"Economía";"Ambos Sexos";"Rendimiento"
"2019-2020";"92.6";"Economía";"Ambos Sexos";"Rendimiento"
"2018-2019";"89.13";"Economía";"Ambos Sexos";"Rendimiento"
"2017-2018";"86.32";"Economía";"Ambos Sexos";"Rendimiento"
"2016-2017";"85.91";"Economía";"Ambos Sexos";"Rendimiento"
"2015-2016";"84.17";"Economía";"Ambos Sexos";"Rendimiento"
"2022-2023";"94.82";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2021-2022";"93.76";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2020-2021";"95.46";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2019-2020";"95.53";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2018-2019";"91.67";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2017-2018";"89.81";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2016-2017";"87.37";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2015-2016";"86.86";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2022-2023";"94.95";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2021-2022";"95.17";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2020-2021";"95.8";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2019-2020";"97.59";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2018-2019";"93.12";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2017-2018";"93.35";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2016-2017";"92.99";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2015-2016";"92.75";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2022-2023";"91.61";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"90.81";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"92.05";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.54";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"90.79";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"89.37";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"88.75";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"88.29";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"89.54";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2021-2022";"88.94";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2020-2021";"90.84";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2019-2020";"92.76";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2018-2019";"90.22";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2017-2018";"87.76";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2016-2017";"87.07";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2015-2016";"87.17";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2022-2023";"89.46";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2021-2022";"88.08";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2020-2021";"86.84";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2019-2020";"89.26";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2018-2019";"83.53";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2017-2018";"81.12";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2016-2017";"82.65";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2015-2016";"84.0";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2022-2023";"92.86";"Derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.02";"Derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"93.23";"Derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"95.98";"Derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"91.97";"Derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"91.37";"Derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"90.59";"Derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"89.54";"Derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"92.6";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.73";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.98";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2019-2020";"89.29";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2018-2019";"86.35";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2017-2018";"86.67";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2016-2017";"86.55";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2015-2016";"84.09";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2022-2023";"95.11";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.0";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2020-2021";"84.58";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2019-2020";"91.05";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2022-2023";"91.69";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.96";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2020-2021";"90.14";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2019-2020";"89.05";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2018-2019";"86.35";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2017-2018";"86.67";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2016-2017";"86.55";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2015-2016";"84.09";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2022-2023";"87.24";"Total Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.91";"Total Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"85.24";"Total Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.85";"Total Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"81.4";"Total Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"79.8";"Total Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.31";"Total Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"72.95";"Total Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"87.24";"Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.91";"Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"85.24";"Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.85";"Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"81.4";"Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"79.8";"Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.31";"Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"72.95";"Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"78.38";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"76.54";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"75.0";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"81.07";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"75.77";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"74.45";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"73.7";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"72.4";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"78.38";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2021-2022";"76.54";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2020-2021";"75.0";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2019-2020";"81.07";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2018-2019";"75.77";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2017-2018";"74.45";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2016-2017";"73.7";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2015-2016";"72.4";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2022-2023";"94.11";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.06";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2020-2021";"93.78";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2019-2020";"96.5";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2018-2019";"95.34";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2017-2018";"93.76";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2016-2017";"91.99";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2015-2016";"92.99";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Medicina";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Medicina";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Medicina";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Medicina";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Medicina";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Medicina";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Medicina";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Medicina";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2022-2023";"94.11";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.06";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2020-2021";"93.78";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2019-2020";"96.5";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2018-2019";"95.34";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2017-2018";"93.76";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2016-2017";"91.99";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2015-2016";"92.99";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2022-2023";"95.37";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2021-2022";"95.58";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2020-2021";"96.18";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2019-2020";"97.63";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2018-2019";"94.66";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2017-2018";"93.23";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2016-2017";"89.25";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2015-2016";"88.98";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2022-2023";"84.81";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2021-2022";"86.43";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2020-2021";"90.22";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2019-2020";"92.76";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2018-2019";"83.62";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2017-2018";"81.75";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2016-2017";"79.4";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2015-2016";"80.24";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2022-2023";"99.63";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2021-2022";"99.66";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2020-2021";"99.34";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2019-2020";"99.92";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2018-2019";"99.65";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2017-2018";"99.65";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2016-2017";"99.16";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2015-2016";"98.64";"Otros Servicios";"Ambos Sexos";"Rendimiento"
